text,label
Bhai even aftr Shari'a #TripleTalaq  to even waha bhi banned hai. Ab kaha jaenge bechare,0
"Mafia ny idaray tabah ker diye..Imran Khan Agay peechay gondal,firdous ashiq aur noor alam kharray thay. #Irony is unmistakble pic.twitter.com/cotA2Ba9g9",1
Ungli karne ki aadat nhi gayi tum logo ka. Bhai cricket wapas aa raha hai usme khush hona chahiye.,0
Ab seedhay ho jao... 1992 nahi hai yeh.. jab operation darmyan may chor diya tha... Ab koi NRO nahi milay ga.. Sharafat say politics karo,0
all india muslim prasnal low bord ki meeting hue triple talaq par mashwara bhopal madhiya pardesh pic.twitter.com/C1jhqXHTF3,0
Triple talaq bhool Gaya bhai.,0
Sharjeel Khan K Khilaf Faisla Sakht Palesi Ka Akaas Hai Cricket Me Bad Unwaani Ki Mashkon Ko Qatai Bardasht Nai Krenge. Najam Rpt_Safi_Mehr,0
Waise aintee uthanay walay cricket zaroorat kheltay hain,0
Sahi kahaa kal triple talaq k faisle se saare  NATIONALIST news channel par flood ki problem door ho jani he,0
Udhar #congress_free_india aur edhar ek aur kadam ..........Free bollywood ki aur  Radhe radhe  pic.twitter.com/p0Peg34ie4,0
Is point per aap log kab tak politics kartay Raul gay . Eik taraf bhutto nahee mara abhee tak aur aap logo kee fazool bakwas,0
Ckt News: S Ajmal  Sohail khan k BaaD Ab  Umar Akmal Aur SharJeel khan Ko Be Wajah Cricket se Door Kiya Ja Raha Hai J Miandaad  #A_R_Muhsin,0
Tumse na ho payega.. hum bol rahe hain.. tum bass #TripleTalaq ko bachane me lage raho #KulbhushanJadhav,0
"Kya yaar politics ke liye ek Braman kanya ko Musalman ki ladki bata rahe ho sarm aa rahi hai ki, kaise log andhe ho rahe hai,.",0
Agar virat ne inse cricket sikha hai to iss me virat ki koi galti nehien hai . Kinyo ki kon janta hai koie admi kab kiya bansakta hai,0
#TripleTalaq Triple talaq kisi ko sudharne ka moka deta he naki dusre dharmo ki tarah ghar ki izzat ko sidha court me ghasita karta he,0
Kahi baba ram rahim toh nahi inke abbu woh toh sab kuch kar sakte hai..virat ko cricket bhi sikhaya..,0
Bhartiya cricket team ki jeet ki hardik badhai,0
Jab Thak Hai Jaan. #Irony,0
"@Bihar_BJP sirf politics bhuchal baitha ke rakh diye ho, janta ki jaan ja rhi hai politicians apna vote bank bana rhe hai srf.",0
chalta hai chalne do. Lutoo aur Lutne do. Chutiya ho sabko Chutiya rahne do. Ye 80 wali politics nahi chalegi. Dikaton se bhagte nahi hain,0
Aapiya hai. Sab jagah politics karega. Aadat hai.,0
pyaare bollywood stars.. yeh sala bhadwa @kamaalrkhan bikaao hai.aap sab isko thodi bheekh de diya kro bas...,0
Yaar aaj sirf ek request qabool farma...Indians ka Pakistan me cricket ki wapsi par pichwara jal gaya hai..kuch alfaz hojayen unpar ;),0
Irfan pathan hai kam ka yusuf pata ni kyon cricket khelta hai,0
Pakistan mein to Triple Talaq hai hi nahi,0
"Aao Cricket Match Dekhe, Rohit Ka 100 hone wala hai #INDvSL",0
Cricket News: Azeem Maqsad K Liye Us Se Barrh Kar &amp; Kuch Nahi Ho Sakta. Shahid Afridi,0
Chakke rajiv gandhi ne triple talaq ko legal kar diya thA,0
"Tet 2011walo ke sath aap bhi politics ker rahe, jaise sapa ne kiya, unko hamne jawab diya tha lagta hai aap bhi yahi chahte hai",0
Desh tum logo ki jaagir hai kya? bechain to tum log ho ki woh teeno raaz kr rahe hai bollywood pe.,0
Salon ko sirf apni politics ki padhi hai Begunah bachche mar gaye Kash in bachchon ki jagah ye sale politician mar jate,0
"HE aur SHE main SHE hamesha Muzloom hoti hai Aur He bachpan say Kutta, Kameena etc etc #Irony",1
"Jab Indra Firoz khan se shaadi kr skti hai to Ye kyon nhi, Politics mein Sab Jayaz hai.",0
"Dubai#ICC ODI Ranking Jari, Junobi Africa Pehlay, Australia Dosray, Bharat Teesray Aur Pakistan Chattay Number Per Aa Gaya. #Cricket",0
Is tarh ki cheezon ko bhi log Politics me istemaaal krte hein....Yeh to HITLER ko bhi us ki walida krti hogi....,0
Politics walo ko sub pata hota hai koun kaisa hai par phir bhi log mante Nahi hai kyu ki sabhi to power chaiye aur power means sirf baba hai,0
"WICKET - Nidhish M c Praveen Dubey b Aman Khan 29(33) Bijapur Bulls 153/6 (18.2), Bijapur Bulls need 7 in 10 balls  #BIJvHT #Cricket",0
Dost tum aik news reporter ho. Tum kam az kam apne channel ki team ke saath saath baqiyuon ko bhi promote karo. Pakistan  Cricket???,0
@LaBella_Mirlah #sarcasm geesh,0
Aaj bill gates se jyada to star sports kamane wale hai.  #sarcasm #indiavspak #indiaindia #ct17,1
"Barson purani order by LOIN Ajit of #Bollywood ""Mona Darling nahati raho"" Aur ab Mumbai flooded. Bhai koi shower band Karvao #MumbaiRainspic.twitter.com/1ZBI5cgz6n",0
Ha triple talaq wala case khatam ho gaya kya... Abhi berojgar hi honge,0
Jab bhi kisi ko helicopter se jaate dekhta hu to sochta hu haram ka paisa hai.wahi paisa garibo me bath do.ap  jaakar to politics karoge.,0
#Hitler kal bhi zinda tha.... Hitler aaj Bhi Zinda hai.... JIYE HITLER!!!!!!!!!!! Ah haaan.......o Yea!!!!!      #sarcasm #Israel #PPP #PMLN,0
@WaseemBadami Waseem Bhai Aaj k 11Hour bohut acha tha Allah Pakistani ko sada khush rakay  PAKISTAN CRICKET ZINDABAD pic.twitter.com/9MkaIv0Hqq,0
Dhekhiye seedhi c baat ye h k politics aisi cheez h jo ghusega isme kahi na kahi achai burai dono samne aayegi! Awaz insan k andar se aaye!,0
"""Tu shama hai toh yaad rakhna..Main bhi hoon parwana O zaalima.. O zalima..""  PART 2 #SRK #MahiraKhan #Raees #TheBestOfSRK #Bollywood pic.twitter.com/Ile3roRkBG",0
#TripleTalaqOver Ab muslim mahilao par aatiyachar ho to unhe ye adhikaar mile agar wa TRIPLE TALAQ kahegi to hi talaq hoga @TarekFatah,0
@abidzuberi123 haan subah tu jesey koi kam hi nai hota nah mujhey #sarcasm :p,1
"Kyu ki hazaro saal pehle log nanga ghumte the, kal se @KapilSibal bhi nanga ghumenge. #TripleTalaq",0
"Bharat ek esa desh hi, jiske sainikon ko Marne ke liye yudh ki jarurat nahin padti  Yes hamare  desh ki gandhi politics ki vajah se hi",0
@iChocolatea ghar ki murgi daal barabar #irony,1
Ye sab politics hai Babri masgid ka aaj tak koi faisla nahi aaya teen talaq ka aa gaya badi jaldi media walo chillao Bawle ganv mai oont aga,0
O yese ki in mulla molavion ne socha tha BJP to yese hi bakvas kar rahi hai triple talaq kabhi khatm hoga hi nahi par ho gaya ab kanoon  bhi,0
@RanaAyyub ji is kadar modi virodh me andhi ho gai hai ki #TripleTalaq  ko muslim mahilao k liye avashyak bhi bata sakti ha.@sardanarohit,0
@sudhirchaudhary @ZeeNews @narendramodi Kuch to baat hai ki Hasti mitati nahi hamari..#TripleTalaqVerdict #TripleTalaqOver #TripleTalaq,0
#MannKiBaat jo log india ke liye acha soch rhe hai kar rhe hai un ke sath kyu itni politics kheli ja rhi hai kyu kyu sir kyu,0
"#Cricket_news - Fast bowler Mohammad Amir baap ban gaye hain. Un ki aaj beti paida howi hai - Report: A,S_MIRANI 03163191643",0
# triple talaq se bhe tez badhai nitish ji 4 instant talaq.iddat bhe poori nahi ke turant nikah.#tejasvi to bahana tha bjp mai jaana tha .2,0
"Ye politics kisi Menka ya Urvashi se kam nahi, Bade se bade yogi ka Yog bhang karwa deti hai...",0
Gorakhpur me oxegen ke bina 30 bachche ki mout bahut Hi dukhad samachar hai.log shok karne ke bajaye politics kar rahe hai ......so bad,0
@ajaydevgn #Mumbaikars chi pan aataa satakali #MumbaiRains #Bollywood pic.twitter.com/O8hTQ5ep0k,0
Agar #GorakhpurTragedy #Delhi me hui hoti to log abtak @ArvindKejriwal ko hatyara ghosit kar chuke hote.  #Politics #YogiAdityanath #BJP,0
Bus fir tali thoko aur aish karo. POLITICS se ladai kyu karna. Jo kaam karega wohi rahega. Jo na karega woh nahi rahega. Jai hind,0
Bhai UP ki politics to hai hi jhand aur upar se ye sab,0
"Pehle apna Kaam dear. Nahi to Rozi roti PMO se Nahi aane wali. Wahan koi family he Nahi, Kya janenge janta ki problem. Kewal dirty politics.",0
Pakistan se jis din se hara hai  Cricket dekhna band Kar Diya hun,0
"Aaj kal na halla bol hota haa na hi taal thoka jata haa, aar par wale triple talaq mai busy?...",0
Vah 3 sal me satta ke nashe me choor hoker yeh sochate ki politics unka ekadhikar Shayad bhiol gaye satta & dhan aani jani cheeje,0
#Bollywood waale an kitne biopic banaanewaale hi..#ChorBollywood,0
Musalmaan iski Amma k khasam hain.Is tarah haarne k baad bhi politics se iska mohbhang nahi ho raha.chaman chutiya.,0
@__l_____l__ haha..dhoondhne waale to bhagwan ko bhi dhoondh lete hai...aap bhi dhoondh lo #sarcasm,1
Zehr lagnay laga har insaan jo politics me khud ko uljha k betha ha,0
Ek Baat Bata muje 2014 Se Pehle kya Congress Aur Akhilesh Hospital Chalate The Kya? Hospital Ki Galti Kisi Aur Pe dalna Means Pure Politics,0
Isme bhi Haryana Punjab dekh Rahe ho log Desh ke mar Rahe hai yaha PE bhi politics,0
Jisko jitna dalali milegi woh utna hi gir jayega Bihar ki janta mar rahi hai MEDIA #tripletalaq debate kar rahi hai,0
"What Antaratma? Politics may koi Dharm/ adharm , Acchai/ Burai,  Naitikta/Anaitikta aisa kuch bhi nahi hota sirf Satta hoti hai ya haar.",0
Pita se jhagra karke   satyanash ho Gaya.politics khatm. Sanyasi se mat laro.,0
#nowplaying Radha Kaise Na Jale. #Irony,0
Triple talaq pe kanoon ban b jaye to kya?Jinke dimag me Triple talaq ka bhoot chadha hua hai..wo kisi kanoon se nikal payega kya?Mushkil hai,0
Janeman....JaneJigar...Janetamnah...jaan lo...mein hoon deewana tera...suraat meri pehchaan looo... #Bollywood #OldisGold,0
"Rehta Tha HujOom Jin K ""Medaan"" me Aany sy Aaj Gham_E_Tanhai main wO Cricket chOr chaly  #ThankYouAfridi @SAfridiOfficial @nsaafridipic.twitter.com/ulOPc3SRwd",0
Aapne politics se sirf paise kamaye hain Janta ka bharosa kamaya hota to shayad koi aapki baaton ko seriously leta.,0
Chutiyo logonke kam pta nai kaise hamesha ho jaate hai bc! #Irony,0
Apni ghar ki bahan ko halala se triple talaq se bacha pehle. Rape apne ap band ho jayega.,0
Acha aunty triple talaq ke baare mein kuch bolo..aur halala nikah ke baare mein bi batao,0
ab ye log Dr.abdul qadeer khan jese logon ko b nh bakhshe gen..jinhon ne Pakistan ko atmi taqat banaya...plz politics itni b gandi na Karen.,0
@htTweets mr ranatunga hamare spectators se dhyan hata apne players ka standard badhane ki koshish karo tabhi SL cricket ka bhala hoga,0
Ooooo achaa sahi thanks batane kay liye mein samjhi politics se related hai,0
Triple talaq to ban ho gaya bas ab child violence k according desh me khatna bhi band ho janna chahiye,0
kaha hai pachkula kiyahorahahai sakssi ki bola modi kew asirbad liya rape kes tha aur kinte baba hai politics me jitne baba hai 100% aisa,0
Cricket News Umar Akmal Ko Sabar Se Kaam Lena Chahiye QK Maazi Me SarFraz Ahmed K khilaaF Bhi Aisi Sazish Huwe Thi Aur SarFraz Ahmed,0
"Log Sochte Hain Dost Aur Ustaad Sir School,College aur University main Milte Hain Lakin Mujhay Mera Dost aur Ustaad  Cricket Match main mila",0
RT @ayushmannk Pyaaz ka hona aur na hona dono hee aansu laata hai #irony #lol,1
Bollywood ke market mai kohinoor se bhi jayada kimti hai bhaijaan Insane stardom  pic.twitter.com/HT0Kue7WWC,0
Abey kuch bhi kaho per zardari politics mn tumhara baap hai jab jab ap ne un ki baat nhi mani nuqsan hi khaya hai,0
Aise hi harami hai desh mai jo kisi bhi sensitive matter mai politics karte hai,0
Bhai yaha 365 din bhi cricket ke liye kam padte hai..,0
Saala. Idhar Whatsapp chalu hai aur baat karneko koi nahi. #irony,1
Akshay se koi problem nahi hai bollywood me sirf do stars hai jo apni khud ke dam par aai hai srk&akki but akki fans started trolling srk,0
Politics bro! Judiciary ne toh salon pehle sahi step liya tha but Rajiv Gandhi oo appeasement k alava kuch ata toh hatya na hoti uski.,0
"#TripleTalaq Ki Importance kya hoti hai ,koi jasoda ban say puchy jo aadmi khud ki patni ko insaf na de ska Wah Musalman Aurto ko kya dega,",0
"Aap ki politics to muslim based hi naa,  fir b kuch nahi kar paye,  ab jab muslim ledis k liye accha hua to aapko hajam nahi ho raha...",0
I agree triple talaq k alawa bhi aur mudde hai but kisi bhi problem ka solution one by one hi hoga na.,0
Dear @duttsanjay #GaneshChaturthi ke din kuch Agarbattiiya bhi jalawo Bhai iiiii #SanjayDutt #Bollywood #BollywoodNewspic.twitter.com/DsJpBZcvih,0
"Educated vayera kehi hudaina, nepal ko jasto politics vako vaye kaalo jaati ko chhuttai rajya chahiyo vanera danga hunthyo.. Haha",0
Bhai saheb cricket khelo chhoriyo k chakkar me mat pado,0
@KapilSibal kitne baju kitne sar.. Gin le dushman dhyan se.. Harega tu har baji jab khele hum jii jaan se. U wil alwas loose. #tripletalaq,0
Jee baat! #bollywood #friendshipday #celebrities #SanjayDutt #ArshadWarsipic.twitter.com/LMYTthuQiG,0
Hardik Bhai Pareeniti Ben ka picha chor do. Cricket khelo.,0
na muslims ke liye reservation mudda hai na rozgar mudda hai na ghar mudda hai na education mudda hai agar hai to triple talaq mudda hai.,0
Arey bhaio ... Ram mandir banega ya nai.triple talaq chayie ya nai ? Aasaram bapu tharki hain ya nai..hahahaha,0
"Politician ko chodo e #MSM & #Bollywood wale kuch karne k liye  tayaar bhale gaali b b pade,sirf in logo ko paisa & controversy se MATLAB hi",0
Abhi bhi politics  kar rahe hain sab log!  Kar lo jo krna hai lekin wo bachche ab wapis nhi aa sakte!,0
#Cricket News 6 Saal Team Ki Qeyadat Karna Mare Liye Izaz Hai Ab Kisi Our Ko Aagay Aana Chahiye Sabiq Captain AB De Villiers,0
Triple Talaq khatam hone par Hinduo ko Aise Khushi ho rahi hai Jaise Sab Ko Ek Ek Muslim biwi free mein Mil Gayi Ho,0
Shah Rukh Khan visited Dilip Kumar Saab and Saira Banu Ji.  #ShahRukhKhan #SRK #KingKhan #DilipKumar #SairaBanu #Bollywood #FilmyWavepic.twitter.com/ZwKsT3Ps6a,0
"#TripleTalaq Koi bhi pratha jis marzi Dharm main ho Samay aur Duniya kii Bhalai ke Liye change Jarrori, Taki Dharm par Logo ka Vishwas bne",0
lai bhaari bhau mazaa agaaya finally koi toh bollywood se aage aaya is chutiye ko jawaab dene mere ko toh isne block karke rakha hai,0
Cricket match to tumne bhi dekha hoga lekin Yaha tweeter pe shayane ban rahe ho.Purani adat hai tumhari.Ghar me do Pagal ho to Aisa hi hoga.,0
Great job sir pehle Cricket se Desh ka name Roshan Kiya and ab plantation karke Desh ki bhalai,0
"BIJ won by 1 run. BLB 64/2 (9 ov).Summary: Dikshanshu 36(28), M Vishwanathan 35(24). V Koushik 2/23, Pranav Bhatia 2/25. #BIJvBLB #Cricket",0
"Wo bas aap logo ko ullu bna rha hai PM banne ke liye, reality kuch or hai bhai. Mai imran or pak politics ko achchi trha janta hu",0
Triple Talaq jab jashoda ko milega,0
Mullah ki sulag gayi hain.. Iski maa behan ko triple talaq mile aur halala bhi Ho..,0
Cricket News Waise Meri Team Ko Khud Sakhta Barre Naamon Ki Zaroorat Hi Nahi. Us Waqt Jo Team Hai Wo Durust Hai. WI Captain Jeson Holder,0
Yaar mere tu Aise rutha jaise mera rab rutha  Sir Aap ki Aur Vinod ji Jodi is one of the most popular Jodi in Bollywood,0
"Pakistan Cricket Team K Fast Bowler Roman Raees Aaj Zindagi Ki Nai Inning Shuro Kar Rahay Hain, Roman Raees Aaj Dulhaniya Ghar Layen Gay.",0
Virat Kohli and Anushka Sharma go green in Sri Lanka #cricket #Bollywoodpic.twitter.com/aYWm8DKkd2,0
"Wohi log Maa,Behan ki Izzat karnay ka dars day rahay hotay hain, jo sab say ziada maa behan ki gaaliyan detay hain #IRONY",1
Chalo ab #TripleTalaq khatam  Modi bhakt ab apni bahen ki shadi Muslim ladke se sukun se karwa sakte h #OneIndiaOneLaw,0
Saath nahi reh sakte to divorce de de log...per kam se kam dono parties ko euqal rights miley...aap bhi aurat ko triple talaq ka haq de de,0
Koi bvkuf hoga jo apni team lkr pak jayag mrne k liye.pata nhi kb koi jihadi bomb phod d. aaye thy cricket ke liye or 72 hur ke darsh ho gy,0
"While playing #holi #dhuleti :--  Arre beta, ye paani toh ganda hai...kisi achhe insan pr daalo  #festival #sarcasm",1
Tunhare me ladke nd maulawi triple TALAQ and HALALA jaise rape ko Islam ke naam pe shaan se karte hain.pyar tum Kya jano.,0
Bina matbal ke khali politics karte ho.. Koi bhi kam Abhi bjp Jo Kar raha hai..wo sab kam Congress ka kiya dhara hai..gst se lekar Aadhar tk,0
Lakh bura chye #india hoga whi jo manzoore khuda hoga  #CricketComesHome #Cricket #PAKvsWorldXIpic.twitter.com/qUx0pUmAq9,0
Cricket wale jeete hai to tum inam crodo rupey deto ho aur hamare jawan shahid hote hai to sirf lakh rupey deto ho ye farak kyu,0
Kids: Taarak bhai Taarak bhai bachche khelte hai cricket. Adults: Taarak bhai Taarak bhai bachche dekhte hai games of thrones.,0
"Tapori k saath foto khichaane ka apna hi maza hai. Kasam se yaar, thode din bahar raho Bihar se. Outlook badhao agar politics join karna hai",0
Triple talaq to jayega ...,0
"Jab angreji khel ""cricket"" ko ""bharat ratna"" diya ja sakta hai to rastriya khel ""hockey"" ko kyon nahi?",0
@OfficeOfRG wah chutiye apne Baap ke kadam pe chal rahe ho.triple talaq ko defend karne ke liyr motherfucker @KapilSibal ko SC bhej diys,0
@The_Moron arey iron se haath jala k hot pan.....lol ek cheez bol.... #irony or hot pan....,0
"Dear lalu ji,  aap ek baar ye announce kar sakte ho ki mere family ka koi b banda politics me nahi ayega.  Tabhi aapki baate sach lagegi",0
Bachhon ki maut pe sanvedna prakat karne ki bajaye politics karne wale yahi bata raha ki tu kitna samvedanshil hai.,0
#IndvsPak   Ye trend dono deshon ko match k pehle jitna kareeb lata hai Match k baad utna hi door kar deta hai  #irony @sardanarohit,1
"Chot dil pe lag gayi kya sir? waise 'Modi of cricket' se aap samajh gaye na, mai kia kehna chahta hu? ab socho kyu samajh gaye?",0
dear yeh baat sach h log #tripletalaq ka najais istemal kr rahe the  unki jahalat K vajeh se Islam ko badnaam ho raha h...,0
"#Lahore: World Eleven Kay Khilaf Qaumi #Cricket Team Ka Elaan, Sarfaraz Ahmed Team Ki Qayadat Karain Gaye:",0
HC bans Triple Talaq.  Sardar 2 his Muslim frnd - koi bat nhi yara. Ek bar jyada bol lena!  #TripleTalaqOver #TripleTalaqVerdict #humour,0
"bhai abhi career pe dhyan de, politics k chakkar me aa rha hai yaar...",0
ML Khattar is like Jacky Bhagnani of politics. Har event ke baad fir se launch kiye jaate hain aur fir fail ho jaate hain.,0
Ku denge..ghariyali aasu bha denge... rohtak jaise... aur kal fir news chanels  triple talaq pe bahas suru kar dega.. aur public bhol jayegi,0
Hotel Se Maidan Tak Security Intazaamaat Shaandaar Rahe. Shaiqeen Cricket Ne Humain Buhat Support Kiya. Pakistani Awam Ka Shukriya Ada Ka...,0
aray yogi ji nakal par rok mat lagaye! pls bache Barbaad ho jayenge! #sarcasm,1
"Paribortan paribortan paribortan... kuch Kiya nahi, Muslim appeasement politics karne se kuch nahi hobe...West Bengal Ko Bangladesh mat karo",0
hahhaahha.. dekho jara.. ye triple talaq ka virodh karne wale uncle hain.. aur yaha ab gyan denge,0
#AussieSabJaantaHai toh yeh bhi jaan Gaye hoge ki @sachin_rt sabka baap Hai cricket Mai???,0
"#Reliance Arey Aap ki company ki advertisement kum ho gai ?Aisa mat kariyo,aap thode aur lutt lo aam janta ko lekin top par raho #irony #pun",1
Maid:Aapke Liye Phone Tha Me:Kiska?Maid:Sunidhi Chauhan ka. #Sarcasm Me: no. save Kiya Aapne Maid: Woh Boli Baadme Call Karegi.Me:Theek Hai.,0
